dataset,association,array,input_components,success,failure_reason,run_mode,result_source,reference_mode,method,reps,adaptive_neighborhood,adaptive_dimension,adaptive_regularization,min_neighbors,target_neighbors,max_neighbors,radius_scale,plane_eigen_ratio,line_eigen_ratio,lambda_amplify,vtk_requested_parallel_threads,vtk_backend_mode,geom_available,geom_topo_dim,geom_global_dim,geom_surface_like,geom_extent_x,geom_extent_y,geom_extent_z,geom_eigen_ratio21,geom_eigen_ratio31,geom_eigen_ratio32,geom_dim1_count,geom_dim2_count,geom_dim3_count,result_wall_avg_ms,result_wall_min_ms,result_gpu_avg_ms,result_gpu_min_ms,gl_wall_avg_ms,gl_wall_min_ms,gl_gpu_avg_ms,gl_gpu_min_ms,result_tuples,result_components,ambient_reference,ambient_compare_tuples,ambient_compare_components,ambient_raw_vecs,ambient_finite_vecs,ambient_nonfinite_vecs,ambient_low_ref_count,ambient_low_ref_ratio,ambient_vtk_backend,ambient_vtk_single_threads,ambient_vtk_parallel_threads,ambient_vtk_single_avg_ms,ambient_vtk_single_min_ms,ambient_vtk_parallel_avg_ms,ambient_vtk_parallel_min_ms,ambient_abs_mae,ambient_abs_rmse,ambient_abs_max,ambient_ref_rms,ambient_nmae,ambient_nrmse,ambient_softrel_tau,ambient_softrel_mean,ambient_softrel_median,ambient_softrel_p90,ambient_stable_vecs,ambient_stable_abs_mae,ambient_stable_abs_rmse,ambient_stable_softrel_mean,ambient_stable_softrel_median,ambient_stable_softrel_p90,ambient_angle_mean_deg,ambient_angle_p90_deg,ambient_angle_count,ambient_scale_bias,ambient_worst_tuple,ambient_worst_vector,ambient_worst_abs_err,ambient_worst_ref_norm,ambient_ref_time_avg_ms,ambient_ref_time_min_ms,has_intrinsic,intrinsic_reference,intrinsic_compare_tuples,intrinsic_compare_components,intrinsic_raw_vecs,intrinsic_finite_vecs,intrinsic_nonfinite_vecs,intrinsic_low_ref_count,intrinsic_low_ref_ratio,intrinsic_vtk_backend,intrinsic_vtk_single_threads,intrinsic_vtk_parallel_threads,intrinsic_vtk_single_avg_ms,intrinsic_vtk_single_min_ms,intrinsic_vtk_parallel_avg_ms,intrinsic_vtk_parallel_min_ms,intrinsic_abs_mae,intrinsic_abs_rmse,intrinsic_abs_max,intrinsic_ref_rms,intrinsic_nmae,intrinsic_nrmse,intrinsic_softrel_tau,intrinsic_softrel_mean,intrinsic_softrel_median,intrinsic_softrel_p90,intrinsic_stable_vecs,intrinsic_stable_abs_mae,intrinsic_stable_abs_rmse,intrinsic_stable_softrel_mean,intrinsic_stable_softrel_median,intrinsic_stable_softrel_p90,intrinsic_angle_mean_deg,intrinsic_angle_p90_deg,intrinsic_angle_count,intrinsic_scale_bias,intrinsic_worst_tuple,intrinsic_worst_vector,intrinsic_worst_abs_err,intrinsic_worst_ref_norm
Data\SampleStructGrid.vtk,CELL,benchmark_cubic,1,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,3.21036,0.7658,0.041496,0.038688,3.21036,0.7658,0.041496,0.038688,21489,3,ANALYTIC:benchmark_cubic_exact_grad,21489,3,21489,21489,0,334,0.0155428,,0,0,0,0,0,0,0.00234174,0.00480392,0.0220523,0.171788,0.0165034,0.0279643,0.00858939,0.0171621,0.00789976,0.0511906,21155,0.00237214,0.0048414,0.0166684,0.00774265,0.0508583,0.555791,1.60832,21489,0.988006,0,0,0.0220523,0.37418,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_gaussian,1,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,1.03338,0.8978,0.0427024,0.040456,1.03338,0.8978,0.0427024,0.040456,21489,3,ANALYTIC:benchmark_gaussian_exact_grad,21489,3,21489,21489,0,1,4.65354e-05,,0,0,0,0,0,0,0.0134626,0.0184913,0.0938098,1.93309,0.00724772,0.00956567,0.0966545,0.00888487,0.00543417,0.0115126,21488,0.0134623,0.0184912,0.00887542,0.00543391,0.0115105,0.281782,0.51373,21489,0.997615,236,0,0.0938098,1.20528,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_linear,1,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,2.51372,0.9243,0.0417976,0.04056,2.51372,0.9243,0.0417976,0.04056,21489,3,ANALYTIC:benchmark_linear_exact_grad,21489,3,21489,21489,0,0,0,,0,0,0,0,0,0,5.04127e-07,6.59141e-07,6.07295e-06,2.47487,2.03698e-07,2.66333e-07,0.123744,2.03698e-07,1.54212e-07,4.1225e-07,21489,5.04127e-07,6.59141e-07,2.03698e-07,1.54212e-07,4.1225e-07,8.39783e-06,1.85487e-05,21489,1,3838,0,6.07295e-06,2.47487,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_quadratic,1,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,0.86954,0.7932,0.0409864,0.039728,0.86954,0.7932,0.0409864,0.039728,21489,3,ANALYTIC:benchmark_quadratic_exact_grad,21489,3,21489,21489,0,11,0.00051189,,0,0,0,0,0,0,0.00390866,0.00706115,0.0307204,0.60962,0.00704385,0.0115829,0.030481,0.00735923,0.00356398,0.022972,21478,0.00390993,0.00706287,0.00733915,0.00356188,0.0229368,0.264164,0.759529,21489,0.995703,14,0,0.0307204,1.05181,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_trig,1,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,4.44176,0.7898,0.122782,0.04108,4.44176,0.7898,0.122782,0.04108,21489,3,ANALYTIC:benchmark_trig_exact_grad,21489,3,21489,21489,0,0,0,,0,0,0,0,0,0,0.0146055,0.0302299,0.138459,2.52939,0.00605856,0.0119515,0.12647,0.00966242,0.00249812,0.0123668,21489,0.0146055,0.0302299,0.00966242,0.00249812,0.0123668,0.475105,0.577193,21489,0.998984,20982,0,0.138459,1.50041,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_vec_linear,3,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,2.50658,1.8709,0.0856648,0.084188,2.50658,1.8709,0.0856648,0.084188,21489,9,ANALYTIC:benchmark_vec_linear_exact_grad,21489,9,64467,64467,0,0,0,,0,0,0,0,0,0,2.69551e-07,3.43186e-07,2.92386e-06,1.10303,2.47084e-07,3.11132e-07,0.0551513,2.511e-07,1.94499e-07,5.10009e-07,64467,2.69551e-07,3.43186e-07,2.511e-07,1.94499e-07,5.10009e-07,1.06973e-05,2.36142e-05,64467,1,20956,0,2.92386e-06,0.877496,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_vec_poly,3,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,3.1131,1.837,0.090168,0.082628,3.1131,1.837,0.090168,0.082628,21489,9,ANALYTIC:benchmark_vec_poly_exact_grad,21489,9,64467,64467,0,478,0.00741465,,0,0,0,0,0,0,0.00224517,0.0052979,0.0279994,0.37839,0.00753959,0.0140012,0.0189195,0.00941708,0.00375782,0.0270744,63989,0.0022547,0.00531668,0.00910436,0.00371792,0.0262684,0.238482,0.548694,64467,0.994901,20982,0,0.0279994,0.888387,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,benchmark_vec_trig,3,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,5.0322,1.8763,0.0832624,0.081276,5.0322,1.8763,0.0832624,0.081276,21489,9,ANALYTIC:benchmark_vec_trig_exact_grad,21489,9,64467,64467,0,0,0,,0,0,0,0,0,0,0.00706639,0.0181166,0.138421,1.56829,0.00512983,0.0115519,0.0784144,0.00990885,0.00186323,0.0171513,64467,0.00706639,0.0181166,0.00990885,0.00186323,0.0171513,0.290068,0.46263,64467,0.999165,20982,0,0.138421,0.559211,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
Data\SampleStructGrid.vtk,CELL,scalars,1,1,,fields,gl,auto,auto,5,1,1,1,12,20,32,2.5,0.06,0.02,4,0,auto,1,3,3,0,0.956386,0.706924,0.456319,0.552628,0.236843,0.428575,0,8,21481,1.30432,0.7853,0.040768,0.039624,1.30432,0.7853,0.040768,0.039624,21489,3,VTK,21489,3,21489,21489,0,0,0,STDThread,1,16,165.003,154.066,386.046,374.523,6.63385e-07,7.64052e-07,3.25003e-06,1.00166,6.62593e-07,7.62786e-07,0.0500829,6.62262e-07,5.9905e-07,1.14365e-06,21489,6.63385e-07,7.64052e-07,6.62262e-07,5.9905e-07,1.14365e-06,2.95624e-05,5.51739e-05,21489,1,15413,0,3.25003e-06,1.12371,386.046,374.523,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,0,0
